"dim1";"dim2";"document";"topic"
16,4137425759259;-4,18546155078327;"Ferguson C.J., Cruz A.M., Rueda S.M.(2008). Gender, video game playing habits and visual memory tasks. Sex Roles";"internet, addict, adolesc, gender, femal"
-10,4543161921045;-8,73611652817902;"Fulkova M., Tipton T.M.(2008). A (Con)text for new discourse as semiotic praxis. International Journal of Art and Design Education";"art, creativ, technologi, project, develop"
-0,69837180650504;4,26658587099026;"Larsen J.(2008). Practices and flows of digital photography: An ethnographic framework. Mobilities";"design, method, review, system, valu"
-10,1001264238807;-8,90570226496976;"Hugill A.(2005). From online symphonies to MusiMOO: Some creative uses of the internet in music and education. Contemporary Music Review";"art, creativ, technologi, project, develop"
15,1755642217475;1,7061571761504;"Hou J.-J., Tu H.H.-J., Yang M.-F.(2007). Agreeableness and leisure satisfaction in the context of online games. Social Behavior and Personality";"problem, associ, person, predict, posit, emot"
-4,6030448340593;-12,6376801395805;"Ducate L.C., Lomicka L.L.(2008). Adventures in the blogosphere: From blog readers to blog writers. Computer Assisted Language Learning";"student, teach, school, educ, classroom"
7,37662632391676;-6,80394429109304;"Wang C.K.J., Khoo A., Liu W.C., Divaharan S.(2008). Passion and intrinsic motivation in digital gaming. Cyberpsychology and Behavior";"motiv, engag, gamif, element, experi"
13,3549503601875;-3,37523628322389;"Hussain Z., Griffiths M.D.(2008). Gender swapping and socializing in cyberspace: An exploratory study. Cyberpsychology and Behavior";"game, plai, mmo, examin, analys"
-8,09831850062184;3,84667704554822;"Sandler M.(2007). Interacting with Digital Music. Journal of New Music Research";"music, interact, user, system, experi"
-12,6324413715208;-2,23582918617851;"Mason D., McCarthy C.(2008). Museums and the culture of new media: An empirical model of New Zealand museum websites. Museum Management and Curatorship";"cultur, museum, commun, inform, histor"
-0,410314070265268;-6,76052872794233;"Roussou M., Kavalieratou E., Doulgeridis M.(2007). Children designers in the museum: Applying participatory design for the development of an art education program. Proceedings of the 6th international Conference on Interaction Design And Children, IDC 2007";"learn, educ, design, develop, environ"
11,0328785311782;1,2740266731901;"Teng C.-I.(2008). Personality differences between online game players and nonplayers in a student sample. Cyberpsychology and Behavior";"game, plai, mmo, examin, analys"
21,9986140310428;7,4477347960612;"Peng W., Liu M., Mou Y.(2008). Do aggressive people play violent computer games in a more aggressive way? Individual difference and idiosyncratic game-playing experience. Cyberpsychology and Behavior";"game, plai, violent, aggress, behavior"
10,1943127623389;7,6546338194757;"Knez I., Niedenthal S.(2008). Lighting in digital game worlds: Effects on affect and play performance. Cyberpsychology and Behavior";"perform, cognit, particip, experi, task"
12,9365656612459;-4,03587409459422;"Chiou W.-B.(2008). Induced attitude change on online gaming among adolescents: An application of the less-leads-to-more effect. Cyberpsychology and Behavior";"onlin, social, commun, ident, offlin"
-2,58191969608239;0,300061264402438;"Voogt J., McKenney S.(2007). Using ICT to foster (Pre) reading and writing skills in young children. Computers in the Schools";"child, read, activ, text, electron"
4,35935561880011;1,19606841642228;"M<e4>yr<e4> F.(2006). A moment in the life of a generation (Why game studies now?). Games and Culture";"cultur, museum, commun, inform, histor"
-2,70553097323719;1,58303540050403;"Carusi A.(2006). Textual practitioners: A comparison of hypertext theory and phenomenology of reading. Arts and Humanities in Higher Education";"child, read, activ, text, electron"
10,3319466274623;0,309762612532636;"Griffiths M.D., Davies M.N.O., Chappell D.(2004). Demographic factors and playing variables in online computer gaming. Cyberpsychology and Behavior";"game, plai, mmo, examin, analys"
5,28175291830369;-1,08312058824595;"Carbonaro M., Cutumisu M., Duff H., Gillis S., Onuczko C., Siegel J., Schaeffer J., Schumacher A., Szafron D., Waugh K.(2008). Interactive story authoring: A viable form of creative expression for the classroom. Computers and Education";"game, plai, mmo, examin, analys"
20,1975587466182;5,72630522950107;"Wang C.-C., Wang C.-H.(2008). Helping others in online games: Prosocial behavior in cyberspace. Cyberpsychology and Behavior";"game, plai, violent, aggress, behavior"
8,32210000080183;1,2775857306969;"Chen C.-H., Sun C.-T., Hsieh J.(2008). Player guild dynamics and evolution in massively multiplayer online games. Cyberpsychology and Behavior";"game, plai, mmo, examin, analys"
3,36004251687925;10,3871233789141;"Huang L.-S., Chou Y.-J., Lin C.-H.(2008). The influence of reading motives on the responses after reading blogs. Cyberpsychology and Behavior";"model, influenc, blog, factor, perceiv"
23,2909220850945;7,04023308029477;"Polman H., De Castro B.O., Van Aken M.A.G.(2008). Experimental study of the differential effects of playing versus watching violent video games on children's aggressive behavior. Aggressive Behavior";"game, plai, violent, aggress, behavior"
6,23582950329337;13,6036541211636;"Lo S.-k.(2008). The impact of online game character's outward attractiveness and social status on interpersonal attraction. Computers in Human Behavior";"onlin, social, commun, ident, offlin"
-16,7241866312587;2,50376474749889;"Zhao S., Grasmuck S., Martin J.(2008). Identity construction on Facebook: Digital empowerment in anchored relationships. Computers in Human Behavior";"onlin, social, commun, ident, offlin"
19,3312188829854;8,33782738348679;"Weibel D., Wissmath B., Habegger S., Steiner Y., Groner R.(2008). Playing online games against computer- vs. human-controlled opponents: Effects on presence, flow, and enjoyment. Computers in Human Behavior";"game, plai, violent, aggress, behavior"
11,5307127328737;9,29628020794192;"Orvis K.A., Horn D.B., Belanich J.(2008). The roles of task difficulty and prior videogame experience on performance and motivation in instructional videogames. Computers in Human Behavior";"perform, cognit, particip, experi, task"
-3,52361711682186;-12,8325610459662;"Busby N., Parrott L., Olson M.(2000). Use of computers as a tool in fine art. International Journal of Art and Design Education";"student, teach, school, educ, classroom"
-4,92309579169105;-6,70632594598575;"Sadik A.(2008). Digital storytelling: A meaningful technology-integrated approach for engaged student learning. Educational Technology Research and Development";"student, teach, school, educ, classroom"
-0,481856885896251;-10,5339455797015;"Annetta L.A.(2008). Video games in education: Why they should be used and how they are being used. Theory into Practice";"student, teach, school, educ, classroom"
-6,25466397129428;-4,55351504452635;"Olson S.R., Pollard T.(2004). The muse pixeliope: Digitalization and media literacy education. American Behavioral Scientist";"digit, media, narr, literaci, practic"
-4,56892268217643;9,20727352498147;"Fitzhenry M.(2008). China art by phone: Mobile movies. Visual Anthropology";"mobil, technologi, peopl, young, live"
3,17404246365324;-8,42274137043776;"Dracup M.(2008). Role play in blended learning: A case study exploring the impact of story and other elements. Australasian Journal of Educational Technology";"onlin, social, commun, ident, offlin"
10,7328599446932;2,13888356092027;"Green M.E., McNeese M.N.(2008). Factors that predict digital game play. Howard Journal of Communications";"game, plai, mmo, examin, analys"
2,65974708612064;-1,40138610793587;"Robison A.J.(2008). The Design is the Game: Writing Games, Teaching Writing. Computers and Composition";"learn, educ, design, develop, environ"
3,11145022874915;-4,19514686791438;"Sheridan D.M., Hart-Davidson W.(2008). Just For Fun: Writing and Literacy Learning as Forms of Play. Computers and Composition";"learn, educ, design, develop, environ"
-4,57957892878697;-3,09744197552945;"Lacasa P., M<e9>ndez L., Mart<ed>nez R.(2008). Bringing Commercial Games into the Classroom. Computers and Composition";"digit, media, narr, literaci, practic"
4,02294414622177;-11,1722844073902;"Shultz Colby R., Colby R.(2008). A Pedagogy of Play: Integrating Computer Games into the Writing Classroom. Computers and Composition";"game, plai, mmo, examin, analys"
-0,383328021852438;4,36609588996456;"Cutrim Schmid E.(2008). Potential pedagogical benefits and drawbacks of multimedia use in the English language classroom equipped with interactive whiteboard technology. Computers and Education";"design, method, review, system, valu"
-9,94534846506636;6,8415368894022;"North A.C., Hargreaves D.J.(2007). Lifestyle correlates of musical preference: 2. Media, leisure time and music. Psychology of Music";"problem, associ, person, predict, posit, emot"
5,29539732336306;9,46071131407242;"Wang H.-Y., Wang Y.-S.(2008). Gender differences in the perception and acceptance of online games. British Journal of Educational Technology";"model, influenc, blog, factor, perceiv"
2,77378560808328;-0,911229815337481;"Kebritchi M., Hirumi A.(2008). Examining the pedagogical foundations of modern educational computer games. Computers and Education";"game, plai, mmo, examin, analys"
11,242284728103;2,40283716283384;"Lewis M.L., Weber R., Bowman N.D.(2008). ""They may be pixels, but they're MY pixels:"" Developing a metric of character attachment in role-playing video games. Cyberpsychology and Behavior";"game, plai, mmo, examin, analys"
12,3505383848695;2,4757280968515;"Peters C.S., Malesky Jr. L.A.(2008). Problematic usage among highly-engaged players of massively multiplayer online role playing games. Cyberpsychology and Behavior";"game, plai, mmo, examin, analys"
20,9406787812234;7,54525256317929;"Arriaga P., Esteves F., Carneiro P., Monteiro M.B.(2008). Are the effects of unreal violent video games pronounced when playing with a virtual reality system?. Aggressive Behavior";"game, plai, violent, aggress, behavior"
-16,3418109993507;-0,0820426758473776;"Buffardi L.E., Campbell W.K.(2008). Narcissism and social networking web sites. Personality and Social Psychology Bulletin";"social, media, sns, network, facebook"
1,83942230087999;13,6474874384761;"Calleja G.(2007). Digital game involvement: A conceptual model. Games and Culture";"virtual, avatar, world, experi, environ"
-9,81819663153148;-7,64628009809929;"Kirkpatrick G.(2007). Between Art and Gameness: Critical Theory and Computer Game Aesthetics. Thesis Eleven";"art, creativ, technologi, project, develop"
